File #,Action Date,Title,Vote
190594,7/29/2019,"Ordinance amending the Planning Code to revise the zoning control tables of the Chinatown Mixed Use Districts to make them consistent with those in Articles 2 and 7, to apply the use definitions in Section 102, to set an abandonment period for use size maximums, and to allow General Entertainment and Nighttime Entertainment Uses with conditional use authorization; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting fin",Aye
190477,7/29/2019,"Hearing to receive a report from the San Francisco Public Utilities Commission on options for improving electric service through acquisition, construction, or completion of public utilities, pursuant to Resolution No. 174-19, adopted April 9, 2019, and in accordance with Charter, Section 16.101; and requesting the San Francisco Public Utilities Commission to report.",Aye
190395,7/25/2019,"Hearing to examine industry practices, policies, and protocols regarding the installation of new wiring, maintenance of existing wires, inspections of abandoned wiring, and the condition of utility poles; and requesting Pacific Gas and Electric, Comcast, AT&T, Public Works, and Public Utilities Commission to report.",Aye
190566,7/23/2019,"Resolution to establish (renew and expand) the property-based business improvement district known as the “Civic Center Community Benefit District,” ordering the levy and collection of assessments against property located in that district for 15 years commencing with FY2019-2020, subject to conditions as specified; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye
190619,7/23/2019,"Budget and Appropriation Ordinance appropriating all estimated receipts and all estimated expenditures for Departments of the City and County of San Francisco as of June 1, 2019, for the FYs ending June 30, 2020, and June 30, 2021.",Aye
190620,7/23/2019,"Annual Salary Ordinance enumerating positions in the Annual Budget and Appropriation Ordinance for the FYs ending June 30, 2020, and June 30, 2021, continuing, creating, or establishing these positions; enumerating and including therein all positions created by Charter or State law for which compensations are paid from City and County funds and appropriated in the Annual Appropriation Ordinance; authorizing appointments or continuation of appointments thereto; specifying and fixing the compensations and work schedules thereof; and authorizing appointments to temporary positions and fixing comp",Aye
190623,7/23/2019,Ordinance adopting the Neighborhood Beautification and Graffiti Clean-up Fund Tax designation ceiling for tax year 2019.,Aye
190624,7/23/2019,"Ordinance authorizing the execution and delivery of Certificates of Participation, in one or more series from time to time, on a tax-exempt or taxable basis, evidencing and representing an aggregate principal amount of not to exceed $160,000,000 to refinance certain certificates of participation that financed various capital improvement projects and finance certain additional capital improvements; approving the form of a Third Supplement to Trust Agreement between the City and County of San Francisco and U.S. Bank National Association, as trustee (“Trustee”) (including certain indemnities cont",Aye
190626,7/23/2019,"Ordinance appropriating $160,000,000 of one or more series of Refunding Certificates of Participation proceeds, de-appropriating Series 2009A and 2009B Certificates of Participation of prior reserve funds of $16,500,000 and re-appropriating Refunding Certificates of Participation Series 2019-R1 of $176,500,000 and placing these funds on Controller’s Reserve pending the sale of the Certificates of Participation for FY2019-2020.",Aye
190627,7/23/2019,Ordinance amending the Fire Code to increase fees for certain Fire Department services; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Aye
190628,7/23/2019,Ordinance amending the Park Code to permit the Recreation and Park Department General Manager to set guest docking fees at the Marina Small Craft Harbor by flexible pricing based on certain factors; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Aye
