File #,Action Date,Title,Vote
,10/1/2019,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds pursuant to a plan of financing in an aggregate principal amount not to exceed $47,760,000 for 1049 Golden Gate Avenue, 949-959 Laguna Street, 900-940 McAllister Street, and 1",Aye
190786,10/1/2019,"Resolution responding to the Presiding Judge of the Superior Court on the findings and recommendations contained in the 2018-2019 Civil Grand Jury Report, entitled “Act Now Before it is Too Late: Aggressively Expand and Enhance Our High-Pressure Emergency Firefighting Water System;” and urging the Mayor to cause the implementation of accepted findings and recommendations through his/her department heads and through the development of the annual budget.",Aye
190788,10/1/2019,"Resolution responding to the Presiding Judge of the Superior Court on the findings and recommendations contained in the 2018-2019 Civil Grand Jury Report, entitled “Improving Continuity Review for Increased Public Accountability: The 2018-2019 San Francisco Civil Grand Jury Continuity Report;” and urging the Mayor to cause the implementation of accepted findings and recommendations through his/her department heads and through the development of the annual budget.",Aye
190790,10/1/2019,"Resolution responding to the Presiding Judge of the Superior Court on the findings and recommendations contained in the 2018-2019 Civil Grand Jury Report, entitled “Pedestrian Safety in the Era of Electric Mobility Devices;” and urging the Mayor to cause the implementation of accepted findings and recommendations through his/her department heads and through the development of the annual budget.",Aye
180701,10/1/2019,"Motion responding to the Civil Grand Jury’s request to provide a status update on the Board of Supervisor’s response to Recommendation Nos. R2 and R3 contained in the 2017-2018 Civil Grand Jury Report, entitled “Mitigating the Housing Crisis: Accessory Dwelling Units and Modular Housing.”",Aye
180637,10/1/2019,"Ordinance accepting Acacia Street and the irrevocable offer of improvements on Acacia Street for City maintenance and liability, subject to specified limitations; dedicating Acacia Street and improvements thereon to public use, declaring this area as shown on official Public Works drawings as open public right-of-way, and designating it for street and roadway purposes; establishing official sidewalk widths, public right-of-way widths, and street grades for Acacia Street; accepting two Public Works Orders making recommendations and certifications related to the Acacia Street improvements; autho",Aye
190908,10/1/2019,"Resolution imposing interim zoning controls for 18 months to require a Conditional Use authorization and specified findings for a proposed change of use from a Residential Care Facility; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye
190497,10/1/2019,"Ordinance amending the Administrative Code to change the name of the Mental Health Board to the Behavioral Health Commission; to include in the definition of a “consumer” one who receives substance use services; and to permit a consumer who is an employee in a behavioral health public or private agency and who does not have any interest, influence, or authority over any financial or contractual matter concerning the employer, to be appointed to the Commission.",Aye
190059,10/1/2019,"Resolution determining that the premise-to-premise transfer of a Type-48 on-sale general public premises liquor license to 32 3rd Street L-PSHIP, doing business as Night Market located at 32-3rd Street (District 6), will serve the public convenience or necessity of the City and County of San Francisco; and requesting that the California Department of Alcoholic Beverage Control impose conditions on the issuance of the license.",Aye
190889,10/1/2019,"Closed Session for the Board of Supervisors to convene on September 3, 2019, pursuant to California Government Code, Section 54956.9(a), and San Francisco Administrative Code, Section 67.10(d)(1), for the purpose of conferring with, or receiving advice from, the City Attorney regarding the following existing litigation in which the City is a petitioner and Pacific Gas & Electric Company is an adverse party: In re: PG&E Corporation and Pacific Gas & Electric Company, United States Bankruptcy Court, Northern District of California, Case No. 19-30088-DM, filed January 29, 2019; Federal Energy Reg",Aye
